"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"10322","ENSRNOG00000020412","Sf3b2",6018.725689,0.265416533,0.036013554,7.369906626,1.71e-13,1.62e-12
"NA.1463",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1502",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1524",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1534",NA,NA,NA,NA,NA,NA,NA,NA
"10914","ENSRNOG00000021540","Rnf227",51.20331606,0.793997979,0.261041251,3.041657124,0.002352797,0.006957729
"NA.1552",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1578",NA,NA,NA,NA,NA,NA,NA,NA
"11278","ENSRNOG00000022781","Ccser2",1364.106522,-0.348176572,0.123974617,-2.808450477,0.004978054,0.013720359
"NA.1633",NA,NA,NA,NA,NA,NA,NA,NA
"11527","ENSRNOG00000023700","RGD1311847",358.8118119,0.298210417,0.083938625,3.552719834,0.00038127,0.001319553
"11551","ENSRNOG00000023816","Aph1a",2999.460794,-0.131000801,0.055790023,-2.348104458,0.018869229,0.045043106
"NA.1695",NA,NA,NA,NA,NA,NA,NA,NA
"11698","ENSRNOG00000024420","Eme1",139.7282779,1.382448773,0.205925736,6.713336561,1.9e-11,1.54e-10
"11708","ENSRNOG00000024450","Poc1b",384.6462444,0.589471535,0.095711329,6.158848096,7.33e-10,5.17e-09
"NA.1728",NA,NA,NA,NA,NA,NA,NA,NA
"12019","ENSRNOG00000025459","Mars1",4522.135013,0.150800015,0.039784322,3.790438265,0.000150382,0.000561228
"NA.1799",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1807",NA,NA,NA,NA,NA,NA,NA,NA
"12200","ENSRNOG00000026109","Prmt1",4910.554575,0.337201987,0.057438539,5.870657475,4.34e-09,2.85e-08
"NA.1850",NA,NA,NA,NA,NA,NA,NA,NA
"12401","ENSRNOG00000026941","Tril",172.9953946,-1.369217526,0.41118257,-3.329950313,0.000868615,0.00280851
"12459","ENSRNOG00000027124","Tdg",2077.389573,-0.387247916,0.057819985,-6.697475183,2.12e-11,1.7e-10
"12460","ENSRNOG00000027125","Mboat1",1359.62767,0.237897175,0.061285148,3.881807952,0.000103683,0.00039714
"12568","ENSRNOG00000027520","Pls3",25385.7113,-0.402487765,0.034178003,-11.7762225,5.18e-32,1.19e-30
"NA.1924",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1930",NA,NA,NA,NA,NA,NA,NA,NA
"12697","ENSRNOG00000028052","RGD1563620",28.50753029,0.763313131,0.304298162,2.508438187,0.012126618,0.030357046
"12786","ENSRNOG00000028358","Edem3",2312.497816,-0.350234014,0.148495664,-2.35854707,0.018346633,0.043919938
"12990","ENSRNOG00000029107","RGD1561694",63.41757148,1.295667618,0.234090458,5.534901454,3.11e-08,1.86e-07
"NA.2012",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2014",NA,NA,NA,NA,NA,NA,NA,NA
"13070","ENSRNOG00000029441","Klhl2",3716.300296,0.358807443,0.035594415,10.08044215,6.74e-24,1.15e-22
"13135","ENSRNOG00000029726","Gstm1",1000.192062,0.203151537,0.079966594,2.540455043,0.011070833,0.028026057
"NA.2042",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2047",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2115",NA,NA,NA,NA,NA,NA,NA,NA
"13562","ENSRNOG00000031485","Dpp3",4311.036735,-0.315866392,0.035632482,-8.864563203,7.68e-19,1.01e-17
"13693","ENSRNOG00000032058","Pogk",1397.491635,-0.377603783,0.100611103,-3.753102495,0.000174659,0.000644417
"13746","ENSRNOG00000032327","Pdia5",1394.586318,-0.884811219,0.065976574,-13.41099069,5.21e-41,1.65e-39
"NA.2197",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2200",NA,NA,NA,NA,NA,NA,NA,NA
"13972","ENSRNOG00000033192","Osmr",899.3398095,-0.598417659,0.101776135,-5.879744374,4.11e-09,2.7e-08
"NA.2262",NA,NA,NA,NA,NA,NA,NA,NA
