ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000055111,LOC100364016,893.7699423,-2.180605396,0.090685476,-24.04580644,9.24e-128,1.79e-125
ENSRNOG00000055650,Pou2f2,3.56678609,-2.58834561,1.015730412,-2.548260424,0.010826162,0.029236705
ENSRNOG00000055858,Myb,4.937360436,-3.15212895,1.082819335,-2.911038664,0.003602294,0.010936579
ENSRNOG00000056069,Kif11,1306.467968,-2.299159092,0.068118386,-33.7524012,9.86e-250,1.11e-246
ENSRNOG00000056213,unkown,8.9770689,-3.249449741,0.884720842,-3.67285316,0.000239857,0.000925039
ENSRNOG00000056226,Cenpq,110.1450934,-2.163011788,0.209225754,-10.33817179,4.73e-25,9.55e-24
ENSRNOG00000056989,unkown,3.10998251,-2.815615097,1.092941186,-2.576181715,0.009989813,0.027276785
ENSRNOG00000057458,Oip5,95.71032735,-2.407720621,0.219336812,-10.97727555,4.92e-28,1.12e-26
ENSRNOG00000057688,unkown,21.69724284,-2.176560192,0.426621163,-5.101857057,3.36e-07,1.94e-06
ENSRNOG00000058417,unkown,3.070531381,-4.492114546,1.460380803,-3.075988493,0.002098059,0.006728232
ENSRNOG00000058539,Ccnb1,1323.212443,-2.591662584,0.063335369,-40.91967314,0,0
ENSRNOG00000059894,Hmmr,1167.337578,-2.149626184,0.06496185,-33.09059372,4.06e-240,3.6e-237
ENSRNOG00000060225,unkown,6.846019829,-2.672924294,0.787708226,-3.393292346,0.000690579,0.002443175
ENSRNOG00000060356,Kif15,553.265479,-2.102267504,0.094559551,-22.2322069,1.68e-109,2.59e-107
ENSRNOG00000060475,unkown,9.342271078,-3.481281119,0.968219395,-3.595549869,0.000323707,0.001218468
ENSRNOG00000060633,AABR07067526.1,27.32341415,-2.148219153,0.409720345,-5.243135177,1.58e-07,9.53e-07
ENSRNOG00000060675,unkown,3.894519194,-5.167189321,1.337681007,-3.862796358,0.000112096,0.000458305
ENSRNOG00000060703,Troap,421.1356794,-2.665412575,0.139461867,-19.1121246,2e-81,1.82e-79
ENSRNOG00000060867,Rln1,4.067677709,-3.483772014,1.481010425,-2.352294052,0.018658019,0.04697932
ENSRNOG00000061085,Fancd2,593.2290656,-2.132881991,0.11249568,-18.95967911,3.67e-80,3.18e-78
ENSRNOG00000061685,unkown,4.702711742,-4.336106763,1.158090739,-3.744185681,0.00018098,0.000715142
ENSRNOG00000062244,unkown,124.6705887,-2.415518916,0.185720833,-13.00618182,1.13e-38,3.66e-37
ENSRNOG00000062287,unkown,37.72037978,-2.554127784,0.374183947,-6.825861463,8.74e-12,8.11e-11
