ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000798,Gnl1,2520.842376,0.266160213,0.057800819,4.604782747,4.13E-06,3.21E-05
ENSRNOG00000000799,Abcf1,3674.981246,0.063356317,0.039343868,1.610322554,0.107327458,0.213086186
ENSRNOG00000000800,Man1a1,70.02869083,-0.275221338,0.196178065,-1.402915959,0.160641901,0.287790467
ENSRNOG00000000801,Msl3l2,290.4891851,0.121684676,0.111774693,1.088660352,0.276303692,0.429025484
ENSRNOG00000000802,Tbc1d32,213.1973359,0.037401793,0.141203058,0.264879481,0.791102305,0.871159974
ENSRNOG00000000804,Mrps18b,1398.312626,0.15975491,0.091363439,1.748564991,0.080366242,0.171237587
ENSRNOG00000000805,Gja1,9552.172276,0.831097273,0.047532496,17.48482292,1.87E-68,3.45E-66
ENSRNOG00000000808,Hsf2,916.5229166,0.173016128,0.063256135,2.735167563,0.006234853,0.021320504
ENSRNOG00000000809,Atat1,333.508641,-0.089149032,0.121044538,-0.736497769,0.461427825,0.611532752
ENSRNOG00000000811,Pkib,4.068607296,-1.152243658,1.246429672,-0.924435356,0.355259694,0.512257938
ENSRNOG00000000812,unkown,168.2340402,0.215459025,0.132014763,1.632082812,0.102662042,0.206468322
ENSRNOG00000000815,Smpdl3a,1002.801552,-0.261533445,0.084899747,-3.080497339,0.002066552,0.008325222
ENSRNOG00000000816,unkown,5256.131555,0.13060274,0.050637412,2.579174845,0.009903665,0.031460607
ENSRNOG00000000818,Nrm,311.8842599,0.319986556,0.1087294,2.942962597,0.003250877,0.01227125
ENSRNOG00000000823,Gcc2,1140.756347,0.265458125,0.083192553,3.190888066,0.001418362,0.006023575
ENSRNOG00000000824,Dse,5080.672165,-0.344366006,0.041818542,-8.234768363,1.80E-16,4.48E-15
ENSRNOG00000000825,Calhm5,143.3754578,-0.992375294,0.170224346,-5.82980822,5.55E-09,6.62E-08
ENSRNOG00000000826,Flot1,4026.194139,0.046786312,0.044702966,1.046604195,0.295282166,0.449851625
ENSRNOG00000000827,Ier3,4165.702626,-0.552286556,0.077567582,-7.120069232,1.08E-12,1.89E-11
ENSRNOG00000000831,Gtf2h4,589.7125478,0.167358874,0.103158028,1.622354327,0.104727503,0.209480087
ENSRNOG00000000833,Vars2,464.8278817,0.201916421,0.079837077,2.529105872,0.011435353,0.035554759
ENSRNOG00000000836,unkown,0.635393399,-1.108198784,2.84370798,-0.389702034,0.696756892,
ENSRNOG00000000838,Lta,0.106272779,0.815378809,5.267904354,0.154782387,0.876992877,
ENSRNOG00000000839,Nfkbil1,339.4162745,-0.025136398,0.099822242,-0.251811598,0.801186692,0.878168857
ENSRNOG00000000840,Atp6v1g2,5.738371165,-0.576358796,0.632033281,-0.911912099,0.361814992,0.518751766
ENSRNOG00000000841,Ddx39b,7114.882447,0.159668436,0.031964935,4.99511223,5.88E-07,5.23E-06
ENSRNOG00000000842,Ddah2,477.1405648,-0.429575314,0.114500084,-3.751746724,0.000175607,0.000961901
ENSRNOG00000000843,unkown,3.504644975,-1.516499008,0.796555574,-1.903820721,0.056933537,
ENSRNOG00000000847,Csnk2b,3102.236336,0.2038698,0.071310069,2.858920257,0.004250856,0.015446497
ENSRNOG00000000848,Gpank1,291.5291816,0.2592327,0.099474853,2.606012387,0.009160315,0.029479421
