ENSEMBL ID,Gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000000155,Cog3,1041.846048,-0.158476979,0.085895533,-1.844996748,0.065038012,0.159811322
ENSRNOG00000000156,Megf6,16.87393965,2.061009099,0.687384591,2.998334741,0.002714593,0.011979186
ENSRNOG00000000157,Atg12,1534.887338,-0.040455242,0.053985647,-0.74937032,0.453634035,0.633926642
ENSRNOG00000000158,Cdo1,399.0690348,0.448188992,0.162471612,2.758568011,0.005805522,0.022461931
ENSRNOG00000000161,Chm,883.6252337,0.03680805,0.104574224,0.351980142,0.724853155,0.842006513
ENSRNOG00000000164,Lamp2,7144.498677,-0.126658906,0.03582741,-3.535251509,0.000407387,0.002290793
ENSRNOG00000000165,Pfkfb1,96.96022145,0.12584043,0.15073661,0.834836541,0.403809749,0.590186492
ENSRNOG00000000166,Apex2,234.7132219,-0.144287272,0.116127902,-1.242485827,0.214057367,0.385682032
ENSRNOG00000000167,Alas2,0.969700632,-0.084061813,1.534694426,-0.0547743,0.956318275,
ENSRNOG00000000168,Gatm,950.7189046,0.400646942,0.067822897,5.907251982,3.48E-09,5.05E-08
ENSRNOG00000000169,Spata5l1,262.7011751,0.342533469,0.102471307,3.342725666,0.000829599,0.004259643
ENSRNOG00000000170,Slc30a4,2493.981211,-0.165890504,0.067061161,-2.473719538,0.013371462,0.044999539
ENSRNOG00000000172,Sqor,1645.577881,-0.347585449,0.0664253,-5.232726849,1.67E-07,1.88E-06
ENSRNOG00000000175,Mier2,587.252872,0.098205766,0.070034307,1.402252268,0.160839929,0.314318401
ENSRNOG00000000177,Plpp2,519.3014311,0.406795066,0.11071904,3.674120225,0.00023867,0.00143673
ENSRNOG00000000184,Tmprss6,36.36289352,-0.029578546,0.341094945,-0.08671646,0.930896893,0.962463936
ENSRNOG00000000185,Mpst,657.2227102,0.125491584,0.092043884,1.363388628,0.172760063,0.331064872
ENSRNOG00000000186,Tst,71.92238745,0.367029882,0.220103603,1.667532367,0.095408594,0.214214468
ENSRNOG00000000190,Ep300,678.741742,0.444941151,0.315514066,1.41021019,0.158477628,0.311173661
ENSRNOG00000000195,Vwa5a,2634.686339,-0.193423639,0.050998498,-3.792732052,0.000148999,0.000944245
ENSRNOG00000000196,Cyp19a1,18.00411961,-0.462772016,0.478075713,-0.967988968,0.333049879,0.522973961
ENSRNOG00000000199,Dppa5,1.73078118,-0.055920315,1.199395294,-0.046623757,0.962813097,
ENSRNOG00000000201,Gsta5,57.82688652,0.683362239,0.204253644,3.345655061,0.000820884,0.004220651
ENSRNOG00000000204,Syncrip,7308.581358,0.160199442,0.060468552,2.649301745,0.008065828,0.029467158
ENSRNOG00000000219,Ano10,2283.916457,-0.041655907,0.044862296,-0.928528212,0.353133641,0.542845764
ENSRNOG00000000221,Abhd5,1517.233776,-0.051686501,0.05361567,-0.964018565,0.335036618,0.524595397
ENSRNOG00000000230,Lmf1,644.3016373,0.005414509,0.083221529,0.065061403,0.948125111,0.972518746
ENSRNOG00000000231,Kctd17,1268.61992,-0.269358116,0.059593107,-4.519954243,6.19E-06,5.25E-05
ENSRNOG00000000233,Grm6,1.080453912,0.057237819,1.729389891,0.033097117,0.973597142,
ENSRNOG00000000236,Zfp207,3761.353808,-0.062962035,0.04315747,-1.458890783,0.14459517,0.290966647
ENSRNOG00000000237,RGD1310429,272.1519742,0.236128623,0.117123601,2.016063546,0.043793331,0.117676165
ENSRNOG00000000239,Ccl7,65.31919826,0.949570909,0.263627223,3.601945568,0.000315845,0.001841306
ENSRNOG00000000244,Coil,288.5164584,0.530874894,0.09239743,5.745559115,9.16E-09,1.25E-07
ENSRNOG00000000245,Slc16a6,24.30529443,1.192091317,0.331024087,3.601222276,0.000316725,0.001845723
ENSRNOG00000000246,Amz2,1389.659945,-0.031124838,0.050800616,-0.61268623,0.540083829,0.705903149
ENSRNOG00000000247,Mfsd11,1069.525041,0.12266475,0.066668435,1.839922439,0.065779625,0.161222853
ENSRNOG00000000248,Srsf2,8420.459515,0.175916188,0.051472191,3.417693804,0.000631541,0.003351171
ENSRNOG00000000249,Mettl23,148.3490653,-0.281112532,0.174592634,-1.610105343,0.107374861,0.232758797
ENSRNOG00000000250,Jmjd6,661.5997819,0.054157323,0.074950605,0.722573526,0.469941938,0.647647463
ENSRNOG00000000251,St6galnac1,3.74062705,0.214796618,1.207956678,0.177818147,0.858865795,
ENSRNOG00000000257,Smpd3,51.53694832,0.030720559,0.276616167,0.111058435,0.911570009,0.953288232
ENSRNOG00000000258,Prmt7,906.4289476,0.132603669,0.059355372,2.234063459,0.025478898,0.076078263
ENSRNOG00000000262,Zfp821,454.5161121,-0.038230277,0.082121028,-0.465535783,0.641547818,0.785053725
ENSRNOG00000000264,Def8,685.8291684,-0.057730232,0.063909331,-0.903314595,0.366358952,0.555882945
ENSRNOG00000000274,Phyhipl,13.59796515,-1.127118107,0.495882361,-2.272954626,0.023028914,0.070025371
