ENSEMBL ID,Gene Symbols,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000057683,unkown,59.30006301,1.336786444,0.269144591,4.966796624,6.81E-07,1.93E-06
ENSRNOG00000057688,unkown,21.69724284,-1.253094443,0.413622913,-3.029557609,0.002449122,0.005065464
ENSRNOG00000057690,unkown,6.339424685,-0.474890576,0.687358213,-0.690892415,0.489633153,0.596887348
ENSRNOG00000057691,AC112557.1,3.811201624,-0.572550375,0.88976289,-0.643486463,0.519908495,0.625781625
ENSRNOG00000057693,unkown,0.173635201,2.808215635,5.200391144,0.540000849,0.589196447,
ENSRNOG00000057696,unkown,28.73857264,-0.580392312,0.330086095,-1.758305852,0.078695483,0.127183241
ENSRNOG00000057697,U6,6.662465512,0.78517612,0.696185968,1.12782526,0.259393723,0.357639048
ENSRNOG00000057698,unkown,0.048149696,0,5.267904354,0,1,
ENSRNOG00000057699,unkown,12.6322585,-0.893684218,0.471972703,-1.893508273,0.058290309,0.097003226
ENSRNOG00000057700,unkown,14.92178529,-0.250065683,0.440865342,-0.567215562,0.570567736,0.671105112
ENSRNOG00000057701,Myom1,378.0373066,0.373986125,0.101093635,3.69940328,0.000216107,0.000503252
ENSRNOG00000057702,Insrr,0.615512619,-1.586969781,2.514981265,-0.631006602,0.528036208,0.633032807
ENSRNOG00000057703,Cabp7,3.01098058,0.488777697,0.94723638,0.516003933,0.605851663,0.699920704
ENSRNOG00000057705,unkown,0.16653777,0.336065492,5.267904354,0.063794911,0.94913353,
ENSRNOG00000057706,Kdm5c,3380.699916,-0.009951372,0.08906599,-0.11173033,0.91103723,0.937256297
ENSRNOG00000057707,AABR07012763.1,0.058852838,0,5.267904354,0,1,
ENSRNOG00000057709,LOC120097217,1.879797049,-2.341248315,1.258509642,-1.860334031,0.062838282,0.103886093
ENSRNOG00000057710,unkown,230.9902122,-0.779933376,0.170992476,-4.561214586,5.09E-06,1.36E-05
ENSRNOG00000057712,LOC120094446,0.283631276,1.297857649,3.765120238,0.344705499,0.730315784,
ENSRNOG00000057713,Cav2,2234.732351,2.55990577,0.048392919,52.89835453,0,0
ENSRNOG00000057718,unkown,2.044167381,-3.995226009,1.721810021,-2.320364012,0.020321194,0.036922442
ENSRNOG00000057720,unkown,0.27465579,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057727,unkown,0.117716793,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057728,unkown,12.67156778,0.550730522,0.520269907,1.058547715,0.289805809,0.392237354
ENSRNOG00000057729,Strip2,11.54829953,0.783494169,0.50065799,1.564928922,0.117599576,0.18064738
ENSRNOG00000057732,unkown,129.3017503,0.239898458,0.163737929,1.46513676,0.142883609,0.214067294
ENSRNOG00000057735,unkown,0.096299392,0,5.267904354,0,1,
ENSRNOG00000057737,U1,6.337420317,-0.199309682,0.741903101,-0.268646514,0.788201714,0.852134646
ENSRNOG00000057738,unkown,2.609872747,-1.450408229,1.510002668,-0.960533554,0.336786752,0.442863156
ENSRNOG00000057740,Ccdc148,0.663836464,0.58813584,2.215638239,0.265447594,0.790664676,0.853892653
ENSRNOG00000057741,unkown,0.090269429,0,5.267904354,0,1,
ENSRNOG00000057744,unkown,7.455923549,-0.093789112,0.644534772,-0.145514433,0.884304721,0.92000034
ENSRNOG00000057745,LOC120099517,0.260562784,-0.625719953,4.588213388,-0.136375513,0.891524431,
ENSRNOG00000057747,U4,0.651075921,1.297861454,2.883278767,0.450133878,0.65261391,0.739301576
ENSRNOG00000057750,AABR07018058.1,13.08188525,-1.427211126,0.566030369,-2.521439138,0.011687589,0.02202711
ENSRNOG00000057754,Tcf12,2567.178111,0.107445305,0.105364657,1.019747115,0.30784841,0.412527924
ENSRNOG00000057755,Ndst2,952.1860546,-0.184818929,0.07942049,-2.327093796,0.019960274,0.03632326
ENSRNOG00000057756,Osbpl2,1462.874051,0.097226767,0.044288566,2.195301758,0.028141959,0.049884008
ENSRNOG00000057757,unkown,2.812156997,-0.979142067,1.23680178,-0.791672589,0.428551609,0.537417542
ENSRNOG00000057758,unkown,2.687952099,-1.559768876,1.136321282,-1.372647772,0.169861873,0.249360597
ENSRNOG00000057759,AABR07027854.1,330.2282673,-0.988124832,0.103191938,-9.575601115,1.01E-21,5.47E-21
ENSRNOG00000057760,Stil,365.8769054,-2.156720693,0.125530588,-17.18083791,3.70E-66,4.79E-65
ENSRNOG00000057761,Ttf2,455.5877921,-0.000735535,0.082153934,-0.008953127,0.992856533,0.997346195
ENSRNOG00000057762,LOC120100120,6.405447533,-1.450623814,0.771566207,-1.880102836,0.060094064,0.09972921
ENSRNOG00000057765,unkown,0.093702529,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057769,Oas1h,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057770,LOC120098709,0.24561905,-1.102128516,4.563376895,-0.241515996,0.80915522,
ENSRNOG00000057771,LOC120096369,0.048149696,0,5.267904354,0,1,
ENSRNOG00000057772,unkown,5.901696028,-0.523408767,0.689992878,-0.758571261,0.44810907,0.55644608
ENSRNOG00000057774,RGD1560212,2027.504458,-0.115887222,0.067001548,-1.72962006,0.08369818,0.134302866
ENSRNOG00000057775,unkown,0.101790986,0,5.267904354,0,1,
ENSRNOG00000057776,unkown,0.651956178,-2.503506741,2.77175605,-0.903220448,0.366408907,0.473555216
ENSRNOG00000057778,unkown,3.34212324,1.724194236,1.046683001,1.647293626,0.099497707,0.155927372
ENSRNOG00000057782,AC128476.2,0.526447667,-1.473251061,2.999676537,-0.491136642,0.623329807,0.714279919
ENSRNOG00000057787,unkown,0.050895493,0,5.267904354,0,1,
ENSRNOG00000057791,unkown,0.048149696,0,5.267904354,0,1,
ENSRNOG00000057792,unkown,0.099940979,0,5.267904354,0,1,
ENSRNOG00000057793,unkown,0.164417127,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057794,Adamts5,765.8075812,2.506010389,0.136438625,18.36730902,2.40E-75,3.51E-74
ENSRNOG00000057795,unkown,6.753459732,-2.78217268,0.761198018,-3.654992016,0.00025719,0.000594545
ENSRNOG00000057798,unkown,1.362994568,0.961442809,1.338851445,0.718110148,0.472689374,0.580785126
ENSRNOG00000057799,unkown,3.95953947,-0.820185998,0.750613593,-1.092687377,0.274531084,0.375073219
ENSRNOG00000057800,unkown,1.182866965,-0.937322735,1.611679288,-0.581581424,0.560848658,0.662746879
ENSRNOG00000057803,unkown,3.680888587,-0.146631775,1.000423235,-0.146569742,0.883471638,0.91928739
ENSRNOG00000057805,LOC120094492,0.042910812,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057806,Trpm7,2633.001842,0.490213455,0.109218132,4.488388933,7.18E-06,1.89E-05
ENSRNOG00000057809,unkown,9.705790073,-0.970693496,0.523772334,-1.853273709,0.063843137,0.105388619
ENSRNOG00000057810,unkown,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057811,unkown,3990.511784,1.06444541,0.138689195,7.675042079,1.65E-14,6.97E-14
ENSRNOG00000057813,Ift172,885.6071887,0.093069438,0.084024992,1.107639947,0.268017344,0.367600415
ENSRNOG00000057814,Nsdhl,1001.43129,0.525533981,0.057741007,9.101572828,8.90E-20,4.54E-19
ENSRNOG00000057815,Ccdc191,132.626195,-0.100456358,0.148872286,-0.674782132,0.499814194,0.606524866
ENSRNOG00000057816,LOC120096784,1.315765368,0.922630313,1.77283116,0.520427627,0.602765559,0.697569172
ENSRNOG00000057817,Epb41l1,1547.396502,0.225644759,0.063350802,3.561829543,0.000368279,0.000838367
ENSRNOG00000057818,unkown,0.174928158,-2.486243719,5.18624915,-0.479391492,0.631660145,
ENSRNOG00000057819,unkown,0.114199623,2.204803276,5.234262452,0.421225205,0.673590641,
ENSRNOG00000057820,unkown,0.179125497,0,5.267904354,0,1,
ENSRNOG00000057821,unkown,1180.158547,-0.317855112,0.064447568,-4.931995443,8.14E-07,2.30E-06
ENSRNOG00000057822,unkown,105.2330158,3.051847338,0.207933657,14.67702432,9.05E-49,9.03E-48
ENSRNOG00000057823,Ubc,76167.90939,0.192803561,0.037561647,5.132990039,2.85E-07,8.32E-07
ENSRNOG00000057824,AABR07057617.1,5.64243958,1.109560706,0.689929047,1.608224367,0.107786048,0.167268941
ENSRNOG00000057826,Diaph2,184.6767447,0.711245956,0.1820009,3.907925495,9.31E-05,0.000223651
ENSRNOG00000057827,Lmln2,0.108114838,0,5.267904354,0,1,
ENSRNOG00000057829,LOC120103287,3.573309359,0.165544355,1.063858739,0.155607459,0.876342445,0.914521002
ENSRNOG00000057832,Rnf125,2.037153336,-0.340121464,1.129267286,-0.301187742,0.763271337,0.832708322
ENSRNOG00000057834,unkown,487.6283754,1.701107984,0.086561,19.65212953,5.54E-86,9.26E-85
ENSRNOG00000057835,unkown,0.069588362,0,5.267904354,0,1,
ENSRNOG00000057837,AABR07017236.2,0.254916355,-2.202753768,5.19741167,-0.423817452,0.67169895,
ENSRNOG00000057843,unkown,0.506224077,1.311545633,3.44839743,0.380334825,0.703696888,0.782537779
ENSRNOG00000057845,unkown,0.48049777,1.297859472,3.371594073,0.384939421,0.700282298,0.779669909
ENSRNOG00000057847,unkown,0.058852838,0,5.267904354,0,1,
ENSRNOG00000057848,Cacng8,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057849,unkown,0.329294074,-0.119382768,5.124956736,-0.023294395,0.981415442,
ENSRNOG00000057851,unkown,474.9850467,-1.081501262,0.109585618,-9.869007245,5.67E-23,3.19E-22
ENSRNOG00000057852,unkown,13.54861634,-3.624698447,0.616990934,-5.874800178,4.23E-09,1.38E-08
ENSRNOG00000057855,F5,0.208764306,0,5.267904354,0,1,
ENSRNOG00000057858,AABR07006025.2,26.3602192,-1.404605511,0.358418953,-3.918892956,8.90E-05,0.000214074
ENSRNOG00000057861,unkown,0.165796592,0,5.267904354,0,1,
ENSRNOG00000057862,Rsph1,7.67078921,0.561141652,0.500908096,1.120248717,0.262607789,0.361376205
ENSRNOG00000057864,unkown,0.099940979,0,5.267904354,0,1,
ENSRNOG00000057865,Prss16,63.91912579,5.52306918,0.333070248,16.58229522,9.36E-62,1.14E-60
ENSRNOG00000057866,unkown,0.110694624,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057867,Mns1,104.1949842,-2.433638795,0.202765849,-12.00221245,3.46E-33,2.55E-32
ENSRNOG00000057875,unkown,0.050895493,0,5.267904354,0,1,
ENSRNOG00000057877,unkown,33.08631626,-0.215731759,0.330662887,-0.652422052,0.514128942,0.620305577
ENSRNOG00000057879,unkown,1.942357056,0.506501346,1.198721057,0.422534787,0.672634715,0.755969631
ENSRNOG00000057880,Myh11,2685.285352,4.204891404,0.07569119,55.55324726,0,0
ENSRNOG00000057881,Sppl2b,1167.732395,0.464151245,0.053320414,8.704944444,3.18E-18,1.53E-17
ENSRNOG00000057883,unkown,2.200248801,0.339868083,1.016318782,0.334410904,0.738069512,0.812002659
ENSRNOG00000057885,LOC120095358,0.559786497,-0.615716903,2.388243709,-0.257811588,0.796552321,0.858278456
ENSRNOG00000057886,unkown,69.2614348,0.318992669,0.185014526,1.724149316,0.084680891,0.135646444
ENSRNOG00000057887,unkown,0.317799255,0.268513161,3.608600922,0.074409215,0.940684777,
ENSRNOG00000057893,LOC120095355,0.096299392,0,5.267904354,0,1,
ENSRNOG00000057895,AABR07033745.1,6.064131814,-0.043209332,0.596205738,-0.072473861,0.942224807,0.960282866
ENSRNOG00000057896,LOC120102014,0.052550276,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057901,Zfp707,239.2087095,0.341475337,0.133845974,2.551255946,0.010733547,0.020356539
ENSRNOG00000057903,unkown,4023.570214,-0.257877745,0.054781672,-4.707372644,2.51E-06,6.85E-06
ENSRNOG00000057906,LOC120099466,0.055265531,0,5.267904354,0,1,
ENSRNOG00000057919,AABR07014306.2,0.052550276,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057921,unkown,0.10523602,0,5.267904354,0,1,
ENSRNOG00000057923,LOC120100350,0.901891317,-2.534953366,1.832853693,-1.383063676,0.166645342,0.24517875
ENSRNOG00000057924,Olr437,0.331138353,-2.066204474,3.544443795,-0.582941808,0.559932475,
ENSRNOG00000057925,LOC120095462,3.794450167,-1.232996788,0.950019217,-1.297865103,0.194333694,0.279977357
ENSRNOG00000057926,unkown,0.057866877,0,5.267904354,0,1,
ENSRNOG00000057927,unkown,224.1812698,-0.031072131,0.161440788,-0.192467665,0.847375894,0.894986159
ENSRNOG00000057931,unkown,0.110531062,0,5.267904354,0,1,
ENSRNOG00000057934,Tmx1,5325.201205,-0.297911364,0.041188697,-7.232842619,4.73E-13,1.88E-12
ENSRNOG00000057935,unkown,0.099940979,0,5.267904354,0,1,
ENSRNOG00000057936,unkown,0.057866877,0,5.267904354,0,1,
ENSRNOG00000057937,U5,0.160648869,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057938,unkown,0.100879965,0,5.267904354,0,1,
ENSRNOG00000057941,unkown,27.35623242,0.302875173,0.342048797,0.885473582,0.375901262,0.483512618
ENSRNOG00000057943,unkown,244.7614068,-0.566035522,0.177151612,-3.195203902,0.001397321,0.002986029
ENSRNOG00000057945,Fancg,105.7504449,-1.045846022,0.163471036,-6.397745133,1.58E-10,5.59E-10
ENSRNOG00000057946,unkown,0.109537135,0,5.267904354,0,1,
ENSRNOG00000057948,unkown,0.049970489,0,5.267904354,0,1,
ENSRNOG00000057952,LOC120100344,26.70534753,-1.204363005,0.36680366,-3.283399644,0.001025632,0.002224606
ENSRNOG00000057955,unkown,0.469783843,-1.544456763,2.647493739,-0.583365596,0.559647213,0.661494711
ENSRNOG00000057957,Crybg2,0.339137263,1.297860375,3.158387249,0.41092503,0.681127508,
ENSRNOG00000057958,unkown,0.105995308,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057959,unkown,3.020638246,-4.261361492,1.395390006,-3.053885634,0.002258982,0.004695622
ENSRNOG00000057960,unkown,0.057099812,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057961,LOC120093929,0.096278127,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057965,unkown,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057967,unkown,0.250640653,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057968,unkown,0.057099812,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000057970,LOC120097224,0.04373204,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057972,unkown,694.8833725,0.272502815,0.087620032,3.110051542,0.001870547,0.003942664
ENSRNOG00000057973,unkown,1.896384369,-1.100860574,1.32544696,-0.830557998,0.406223371,0.514499973
ENSRNOG00000057974,unkown,0.182078485,-2.541533386,5.184313779,-0.490235255,0.623967436,
ENSRNOG00000057978,AABR07028997.1,255.9881516,-0.253709411,0.106256813,-2.387700178,0.016954167,0.031221233
ENSRNOG00000057979,unkown,0.127455239,0,5.267904354,0,1,
ENSRNOG00000057981,AABR07057170.1,0.04373204,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000057983,unkown,0.069588362,0,5.267904354,0,1,
ENSRNOG00000057986,unkown,0.096256862,-1.615426444,5.228720404,-0.308952539,0.75735763,
ENSRNOG00000057988,Pfkm,1341.162099,-0.062199192,0.054005233,-1.151725283,0.249433979,0.346260828
ENSRNOG00000057989,Zp2,0.483442003,1.75172832,3.18666169,0.549706398,0.582520768,0.681152872
ENSRNOG00000057990,LOC120097275,0.090269429,0,5.267904354,0,1,
ENSRNOG00000057993,LOC120103262,5.073478147,-1.795371124,0.718506172,-2.498755326,0.012463033,0.023391691
ENSRNOG00000057995,unkown,0.096299392,0,5.267904354,0,1,
ENSRNOG00000057996,Phactr3,0.448971568,1.297860944,3.016360412,0.430273829,0.666996462,
ENSRNOG00000057997,LOC120102741,0.332832507,-2.831000259,3.447967733,-0.821063443,0.411610132,
ENSRNOG00000057999,unkown,0.338539982,2.095035848,5.084096514,0.412076333,0.680283475,
ENSRNOG00000058002,unkown,0.270364819,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058003,Spon1,6.397830335,0.351983691,0.703773045,0.500138069,0.616977862,0.709135011
ENSRNOG00000058006,Sncg,1629.304854,5.230217857,0.099512406,52.55845059,0,0
ENSRNOG00000058007,Nde1,1033.791692,-0.676968664,0.060812528,-11.13205925,8.76E-29,5.76E-28
ENSRNOG00000058009,LOC120095729,3.32922405,-2.078238251,1.087997735,-1.910149427,0.056113977,0.093640386
ENSRNOG00000058010,unkown,0.058144348,0,5.267904354,0,1,
ENSRNOG00000058011,AABR07018244.2,338.6053304,-0.348812608,0.126867986,-2.749413924,0.005970194,0.0117589
ENSRNOG00000058016,unkown,0.105100552,2.094482583,5.242105293,0.399549888,0.689488072,
ENSRNOG00000058017,LOC120102086,0.17283837,0,5.267904354,0,1,
ENSRNOG00000058018,unkown,3.50765832,0.712626951,0.917265287,0.77690387,0.437215488,0.546263207
ENSRNOG00000058019,unkown,0.042910812,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058021,unkown,2.678587042,0.741550808,1.06596591,0.695660903,0.486641215,0.594476933
ENSRNOG00000058023,unkown,0.069588362,0,5.267904354,0,1,
ENSRNOG00000058024,RGD1562355,0.057866877,0,5.267904354,0,1,
ENSRNOG00000058027,LOC120101237,3.218417972,-0.640183723,1.136203582,-0.563441036,0.573134601,0.672960713
ENSRNOG00000058028,U6,0.113132408,0,5.267904354,0,1,
ENSRNOG00000058029,unkown,0.085821623,-1.462498893,5.239146741,-0.279148297,0.78013102,
ENSRNOG00000058030,Zfp229,282.5396607,0.210874935,0.126766354,1.663492939,0.096213803,0.151557451
ENSRNOG00000058031,unkown,0.062344337,0,5.267904354,0,1,
ENSRNOG00000058033,LOC120096115,4.654886743,-1.186255395,0.85809099,-1.382435438,0.166838041,0.245404213
ENSRNOG00000058036,unkown,0.095641081,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058038,unkown,0.251332041,0,4.608222373,0,1,
ENSRNOG00000058039,Acta2,167522.4795,1.408290066,0.057062534,24.6797673,1.76E-134,4.83E-133
ENSRNOG00000058041,LOC120100215,0.153269175,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058042,unkown,13.7087828,0.047335085,0.438036052,0.108062075,0.913946452,0.939317074
ENSRNOG00000058044,unkown,0.188164051,-0.525901155,5.237354224,-0.100413516,0.920016039,
ENSRNOG00000058047,unkown,2.810551778,-0.775013133,0.878554664,-0.882145602,0.377698075,0.485255169
ENSRNOG00000058050,Bclaf1,3918.519594,-0.098559679,0.080559479,-1.223439884,0.221163597,0.312782805
ENSRNOG00000058052,AABR07060915.1,2.313411422,1.028569668,1.015897772,1.012473593,0.311311666,0.416093582
ENSRNOG00000058053,Ube2n,4414.254766,-0.259340695,0.05262413,-4.928170667,8.30E-07,2.34E-06
ENSRNOG00000058057,Uggt2,2944.988356,0.695066089,0.052627641,13.20724386,7.97E-40,6.77E-39
ENSRNOG00000058059,unkown,5.697713637,0.650295463,0.682934134,0.952208171,0.340991418,0.447366931
ENSRNOG00000058061,LOC120097314,0.042910812,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058067,unkown,0.055265531,0,5.267904354,0,1,
ENSRNOG00000058068,Obscn,54.60910227,0.018904248,0.306104693,0.06175746,0.950755981,0.966501776
ENSRNOG00000058069,unkown,0.058852838,0,5.267904354,0,1,
ENSRNOG00000058070,unkown,1.774364963,1.341582777,1.504130697,0.891932316,0.372429212,0.479962301
ENSRNOG00000058071,unkown,7.298881521,-1.268389678,0.598986336,-2.117560288,0.034212324,0.059647012
ENSRNOG00000058072,unkown,2.207178198,5.300887968,1.56690202,3.383037293,0.000716889,0.001580849
ENSRNOG00000058073,unkown,0.204491744,0,5.267904354,0,1,
ENSRNOG00000058077,unkown,68.04294684,0.493289546,0.210692466,2.341277576,0.019217873,0.035088602
ENSRNOG00000058078,LOC120096377,0.110494033,0,5.267904354,0,1,
ENSRNOG00000058083,unkown,3.146961986,1.342988467,1.083613241,1.239361441,0.215211674,0.305806415
ENSRNOG00000058085,LOC120097973,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058091,LOC102547035,0.144701797,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058093,LOC120093949,0.776804648,-2.701827691,2.061505901,-1.310608759,0.189989978,0.274885693
ENSRNOG00000058094,Lyst,3841.351499,0.72280487,0.301519815,2.397205205,0.016520669,0.030480095
ENSRNOG00000058096,unkown,154.5323845,0.984844962,0.141247083,6.972497694,3.11E-12,1.19E-11
ENSRNOG00000058100,unkown,0.04373204,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058102,unkown,0.180538859,0,5.267904354,0,1,
ENSRNOG00000058103,unkown,0.539441179,-2.105740225,2.413698373,-0.872412331,0.382983476,0.490593235
ENSRNOG00000058104,LOC120098675,0.155315147,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058105,unkown,0.201144046,0,5.267904354,0,1,
ENSRNOG00000058106,unkown,0.220202708,1.297852136,4.761485507,0.272572947,0.78518151,
ENSRNOG00000058108,unkown,0.22061417,-2.466620154,5.186953904,-0.475543103,0.634399919,
ENSRNOG00000058111,Itga2,61.84505567,-2.46283275,0.3097524,-7.950972291,1.85E-15,8.09E-15
ENSRNOG00000058112,unkown,0.152686478,0,5.267904354,0,1,
ENSRNOG00000058114,unkown,3.060806769,3.86951014,1.075650731,3.597366717,0.000321455,0.000735904
ENSRNOG00000058115,unkown,6.129640375,0.334017186,0.618742163,0.539832592,0.589312488,0.68656329
ENSRNOG00000058116,unkown,33.94520526,0.638153044,0.293778981,2.172221588,0.029838953,0.05263789
ENSRNOG00000058118,unkown,0.050895493,0,5.267904354,0,1,
ENSRNOG00000058123,unkown,0.869013609,-2.105361094,2.072407052,-1.015901337,0.309676372,0.414501191
ENSRNOG00000058126,unkown,50.81096376,-1.357143514,0.244386794,-5.55326044,2.80E-08,8.72E-08
ENSRNOG00000058128,unkown,0.060542462,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000058130,Pym1,641.0975023,-0.606940484,0.074824978,-8.111468903,5.00E-16,2.24E-15
ENSRNOG00000058132,LOC120100227,413.615329,-1.474545494,0.089216447,-16.52773172,2.32E-61,2.81E-60
ENSRNOG00000058133,Ppm1n,38.7878742,1.535384033,0.310507221,4.944761117,7.62E-07,2.16E-06
ENSRNOG00000058134,U6,0.060542462,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000058136,Vom1r90,3.29044769,-1.308130088,0.860044652,-1.521002526,0.128259203,0.194863763
ENSRNOG00000058140,unkown,2.793020929,-1.136964078,0.97249002,-1.169126731,0.242352575,0.338292868
ENSRNOG00000058141,unkown,2.403962271,-0.932210196,1.036101796,-0.899728386,0.368264813,0.475723186
ENSRNOG00000058142,AC128917.1,0.069588362,0,5.267904354,0,1,
ENSRNOG00000058147,unkown,2.113965079,1.013161332,1.112048443,0.911076615,0.362255007,0.46948732
ENSRNOG00000058148,LOC120098353,30.47226956,-1.188423286,0.30121744,-3.945399992,7.97E-05,0.000192812
ENSRNOG00000058152,unkown,0.429942728,-1.489570624,4.108690157,-0.362541483,0.71694743,
ENSRNOG00000058153,unkown,0.864098972,3.025468502,1.898126736,1.593923337,0.110953207,0.171771882
ENSRNOG00000058154,AC118094.1,0.111868379,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000058156,Zdhhc18,394.6884467,-0.622534718,0.089296787,-6.971524307,3.14E-12,1.20E-11
ENSRNOG00000058157,Ldlrad3,518.5268161,-1.402737596,0.125508477,-11.1764371,5.32E-29,3.52E-28
ENSRNOG00000058158,unkown,53.80550366,-0.132352977,0.242215628,-0.546426249,0.584772971,0.683101517
ENSRNOG00000058163,AC107446.3,0.34191923,3.191383298,5.022943892,0.635361128,0.525192914,
ENSRNOG00000058166,unkown,148.9407192,0.838924342,0.299092122,2.804902837,0.005033175,0.010014827
ENSRNOG00000058168,unkown,0.155409985,-1.462498559,5.239145807,-0.279148284,0.78013103,
ENSRNOG00000058169,unkown,0.850101004,2.129877845,2.352451056,0.905386677,0.365260571,0.472562037
ENSRNOG00000058171,unkown,0.342314665,2.263323217,4.15075221,0.545280253,0.585560783,
ENSRNOG00000058175,AABR07009533.1,8.668155854,-1.529606852,0.596906084,-2.562558655,0.010390404,0.019737853
ENSRNOG00000058179,Metazoa_SRP,0.197995141,-1.487684498,5.237354225,-0.284052679,0.776370011,
ENSRNOG00000058180,unkown,9.213730977,-0.243237679,0.516212345,-0.471196943,0.637500101,0.726047926
ENSRNOG00000058183,LOC680191,61.81441735,-0.060141971,0.247370057,-0.243125508,0.807908172,0.866511466
ENSRNOG00000058184,unkown,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058185,unkown,0.546816197,3.154129067,2.76650722,1.140112357,0.254239495,0.351754205
ENSRNOG00000058186,Errfi1,16553.04349,3.100691295,0.043639207,71.05287829,0,0
ENSRNOG00000058187,unkown,5.555023516,-0.730123073,0.713740342,-1.022953347,0.306329904,0.410847122
ENSRNOG00000058193,Slc27a6,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058195,unkown,0.167184189,0,5.267904354,0,1,
ENSRNOG00000058198,LOC120093275,0.096299392,0,5.267904354,0,1,
ENSRNOG00000058201,LOC120093921,0.25904466,-1.551879922,4.556919882,-0.340554577,0.73343893,
ENSRNOG00000058202,Ppp2r2c,2.679626503,-1.36268265,1.08911604,-1.251182243,0.210867995,0.300756462
ENSRNOG00000058208,unkown,0.101790986,0,5.267904354,0,1,
ENSRNOG00000058209,unkown,3.156156569,0.561784448,0.962137807,0.583891875,0.55929306,0.661243648
ENSRNOG00000058210,AABR07049918.2,0.335648559,-1.615385608,5.215053891,-0.309754346,0.756747772,
ENSRNOG00000058211,unkown,0.131196119,-2.071701734,5.203351654,-0.398147554,0.690521423,
ENSRNOG00000058212,LOC120096742,0.042910812,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058213,LOC120094459,0.813407498,0.333897936,2.012779022,0.165889018,0.86824429,0.908814632
ENSRNOG00000058218,AC131806.3,22.30793186,0.283938459,0.391079437,0.726037814,0.46781559,0.576048496
ENSRNOG00000058219,unkown,0.058144348,0,5.267904354,0,1,
ENSRNOG00000058220,unkown,0.674675426,1.39226831,2.201035564,0.632551483,0.527026579,0.632218352
ENSRNOG00000058221,unkown,0.334635565,1.297850124,5.076693147,0.255648724,0.798222092,
ENSRNOG00000058222,unkown,80.66519806,0.304777286,0.189515171,1.608194664,0.107792551,0.167268941
ENSRNOG00000058223,unkown,27.92466653,-1.6933946,0.409686987,-4.133386355,3.57E-05,8.91E-05
ENSRNOG00000058232,LOC120101211,0.04373204,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058234,unkown,0.055265531,0,5.267904354,0,1,
ENSRNOG00000058235,unkown,0.834434835,0.873294971,1.909493461,0.457343787,0.647423961,0.734715753
ENSRNOG00000058238,unkown,65.54856555,0.873661611,0.214717753,4.068883916,4.72E-05,0.00011669
ENSRNOG00000058241,unkown,0.048128431,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000058242,unkown,4.433876796,2.910513924,0.957709903,3.039035008,0.002373373,0.004918061
